"sites" "taxa" "age" "PAR" "lenght" "se" "V7"
"427" "AKUV" "Poaceae" 7250 11.7629760329363 1 0 1.1
"428" "AKUV" "Poaceae" 7750 16.2109383779563 2 1.485566562318 1.1
"429" "AKUV" "Poaceae" 8250 29.5290122545401 1 0 1.1
"430" "AKUV" "Poaceae" 8750 45.8446473385923 2 28.1089098275074 1.1
"431" "AKUV" "Poaceae" 9250 41.4385082137043 1 0 1.1
"432" "AKUV" "Poaceae" 9750 16.284891459994 2 7.40126694119032 1.1
"433" "AKUV" "Poaceae" 10250 32.5732899022802 2 2.96120817293455 1.1
"434" "AKUV" "Poaceae" 10750 39.1302508566352 2 11.6333178222429 1.1
"435" "AKUV" "Quercus" 200 1.42938822184105 2 1.42938822184105 1.1
"443" "AKUV" "Quercus" 4250 5.78452639190166 1 0 1.1
"444" "AKUV" "Quercus" 4750 1.44864551644213 2 1.44864551644213 1.1
"446" "AKUV" "Quercus" 5750 1.45900204260286 2 1.45900204260286 1.1
"461" "AKUV" "Tilia" 2250 1.43410296859315 2 1.43410296859315 1.1
"469" "AKUV" "Tilia" 6250 2.92397660818713 1 0 1.1
"471" "AKUV" "Tilia" 7250 2.94074400823408 1 0 1.1
"479" "AKUV" "total_concetration" 200 2328.31427468752 2 101.645702442273 1.1
"480" "AKUV" "total_concetration" 750 2042.04204204205 1 0 1.1
"481" "AKUV" "total_concetration" 1250 2152.38662861251 2 79.3730280398497 1.1
"482" "AKUV" "total_concetration" 1750 2129.24487748961 1 0 1.1
"483" "AKUV" "total_concetration" 2250 2235.6538838202 2 187.980133102216 1.1
"484" "AKUV" "total_concetration" 2750 2078.78090856814 1 0 1.1
"485" "AKUV" "total_concetration" 3250 2146.6762379483 2 15.9535198371595 1.1
"486" "AKUV" "total_concetration" 3750 2431.41784579844 1 0 1.1
"487" "AKUV" "total_concetration" 4250 2776.5726681128 1 0 1.1
"488" "AKUV" "total_concetration" 4750 2634.22722392786 2 289.139428252346 1.1
"489" "AKUV" "total_concetration" 5250 2462.56723360953 1 0 1.1
"490" "AKUV" "total_concetration" 5750 2618.14973894975 2 279.428317659524 1.1
"491" "AKUV" "total_concetration" 6250 2596.49122807018 1 0 1.1
"492" "AKUV" "total_concetration" 6750 2494.23197727548 2 90.0047645938432 1.1
"493" "AKUV" "total_concetration" 7250 2911.33656815174 1 0 1.1
"494" "AKUV" "total_concetration" 7750 2419.33928401077 2 472.723740580601 1.1
"495" "AKUV" "total_concetration" 8250 2471.57832570501 1 0 1.1
"496" "AKUV" "total_concetration" 8750 2578.6617296091 2 311.443284442084 1.1
"497" "AKUV" "total_concetration" 9250 1672.33979576735 1 0 1.1
"498" "AKUV" "total_concetration" 9750 1631.48586236804 2 257.485270126406 1.1
"499" "AKUV" "total_concetration" 10250 992.004737933078 2 142.13799230086 1.1
"500" "AKUV" "total_concetration" 10750 454.75696941495 2 69.7999069334574 1.1
"504" "ARKUT2" "Abies" 2750 8.3440505565777 5 8.3440505565777 1.1
"505" "ARKUT2" "Abies" 3250 2.60420667721664 5 2.60420667721664 1.1
"506" "ARKUT2" "Abies" 3750 1.79890473764646 5 1.79890473764646 1.1
"508" "ARKUT2" "Abies" 4750 7.85395713851956 7 5.6811450265457 1.1
"509" "ARKUT2" "Abies" 5250 30.2026168048133 6 7.70547829591164 1.2
"510" "ARKUT2" "Abies" 5750 13.7332636797438 5 6.09805959196863 1.1
"511" "ARKUT2" "Abies" 6250 20.9832236076458 5 9.22901828606011 1.1
"512" "ARKUT2" "Abies" 6750 12.2148299148255 5 5.06824887949542 1.1
"513" "ARKUT2" "Abies" 7250 10.7649391442694 6 5.44835410883561 1.1
"514" "ARKUT2" "Abies" 7750 3.96143733567047 6 3.96143733567047 1.1
"516" "ARKUT2" "Alnus" 1250 929.484105491237 3 655.838555908236 2
"518" "ARKUT2" "Alnus" 2250 2152.47561332746 4 1501.07638996973 3
"519" "ARKUT2" "Alnus" 2750 83.1768858011508 5 25.7907852882599 1
"520" "ARKUT2" "Alnus" 3250 220.652353462488 5 136.635244957433 1
"521" "ARKUT2" "Alnus" 3750 75.1873307747054 5 22.4213054141906 1
"522" "ARKUT2" "Alnus" 4250 146.855006671887 7 48.1289139401555 1
"523" "ARKUT2" "Alnus" 4750 120.310125535092 7 13.5643609138524 1
"524" "ARKUT2" "Alnus" 5250 99.3404487783432 6 22.8695967969962 1
"525" "ARKUT2" "Alnus" 5750 81.8959611773114 5 19.2428513791158 1
"526" "ARKUT2" "Alnus" 6250 141.836783394894 5 17.1074203350524 1
"527" "ARKUT2" "Alnus" 6750 86.3808284222923 5 12.6775609177538 1
"528" "ARKUT2" "Alnus" 7250 93.5583131175727 6 20.4446449065594 1
"529" "ARKUT2" "Alnus" 7750 88.9013379508622 6 37.2336496982701 1
"530" "ARKUT2" "Alnus" 8250 86.3254392666157 1 0 1
"531" "ARKUT2" "Betula" 1250 11.7392108341488 3 11.7392108341488 1.1
"532" "ARKUT2" "Betula" 1750 27.3869218250737 3 14.3529573515098 1.1
"533" "ARKUT2" "Betula" 2250 26.3635307006751 4 16.6496943116009 1.1
"534" "ARKUT2" "Betula" 2750 122.359610503407 5 79.4209523202393 1.1
"535" "ARKUT2" "Betula" 3250 16.690402888549 5 11.3605536625513 1.1
"536" "ARKUT2" "Betula" 3750 19.3241352563667 5 6.16709786358907 1.1
"537" "ARKUT2" "Betula" 4250 64.1908372485803 7 20.995038108012 1.1
"538" "ARKUT2" "Betula" 4750 50.6061546140096 7 12.7824310672123 1.1
"539" "ARKUT2" "Betula" 5250 9.81899116377477 6 6.39304384418915 1.1
"540" "ARKUT2" "Betula" 5750 37.8493979176164 5 6.94085737063601 1.1
"541" "ARKUT2" "Betula" 6250 16.4602987829258 5 10.0966467972374 1.1
"542" "ARKUT2" "Betula" 6750 31.6552975206034 5 5.63733373580537 1.1
"543" "ARKUT2" "Betula" 7250 50.1933265326471 6 15.281371837212 1.1
"544" "ARKUT2" "Betula" 7750 77.3381541220542 6 29.1918226159827 1.1
"545" "ARKUT2" "Betula" 8250 69.0603514132926 1 0 1.1
"546" "ARKUT2" "Carpinus" 1250 862.384723125476 3 260.737869050848 3
"547" "ARKUT2" "Carpinus" 1750 997.228568134276 3 161.140841123349 3
"548" "ARKUT2" "Carpinus" 2250 697.161297897838 4 280.325240606233 3
"549" "ARKUT2" "Carpinus" 2750 1182.35274090129 5 398.389316422244 4
"550" "ARKUT2" "Carpinus" 3250 1324.68263425407 5 311.572214980977 4
"551" "ARKUT2" "Carpinus" 3750 1139.28394852179 5 297.149929404594 4
"552" "ARKUT2" "Carpinus" 4250 1392.33256764253 7 283.544488191306 4
"553" "ARKUT2" "Carpinus" 4750 2076.29039522504 7 374.011087237618 5
"554" "ARKUT2" "Carpinus" 5250 2009.0873350142 6 282.112701137403 5
"555" "ARKUT2" "Carpinus" 5750 2177.47417356284 5 124.141032288462 5
"556" "ARKUT2" "Carpinus" 6250 2359.55565740332 5 331.24191620579 5
"557" "ARKUT2" "Carpinus" 6750 1591.41327161805 5 226.553560544021 4
"558" "ARKUT2" "Carpinus" 7250 1109.2092955807 6 164.091914293782 4
"559" "ARKUT2" "Carpinus" 7750 922.999866523273 6 144.781531251009 3
"560" "ARKUT2" "Carpinus" 8250 1001.37509549274 1 0 3
"561" "ARKUT2" "Corylus" 1250 50.8683499501982 3 10.0745652557705 1
"562" "ARKUT2" "Corylus" 1750 102.050201053905 3 69.7403021104638 1
"563" "ARKUT2" "Corylus" 2250 93.0348019405025 4 52.5613960474609 1
"564" "ARKUT2" "Corylus" 2750 291.869013769567 5 205.157283283945 3
"565" "ARKUT2" "Corylus" 3250 94.232548215906 5 18.4736162509292 1
"566" "ARKUT2" "Corylus" 3750 67.8627767944486 5 25.8111415065325 1
"567" "ARKUT2" "Corylus" 4250 148.843170397574 7 38.7202569176054 2
"568" "ARKUT2" "Corylus" 4750 124.794863069635 7 48.9089815211263 2
"569" "ARKUT2" "Corylus" 5250 102.973578739973 6 29.4062256634036 1
"570" "ARKUT2" "Corylus" 5750 149.239015038862 5 35.4891154750828 2
"571" "ARKUT2" "Corylus" 6250 183.991333727473 5 36.8640760462193 2
"572" "ARKUT2" "Corylus" 6750 133.951110156438 5 32.7805050698283 2
"573" "ARKUT2" "Corylus" 7250 153.817159432691 6 50.2051423986877 2
"574" "ARKUT2" "Corylus" 7750 224.711678504226 6 73.0001698232154 2
"575" "ARKUT2" "Corylus" 8250 189.915966386555 1 0 2
"576" "ARKUT2" "Cyperaceae" 1250 6.15341051416373 3 6.15341051416373 1.1
"577" "ARKUT2" "Cyperaceae" 1750 47.1545563611707 3 47.1545563611707 1.1
"578" "ARKUT2" "Cyperaceae" 2250 4.32849359229728 4 4.32849359229728 1.1
"579" "ARKUT2" "Cyperaceae" 2750 21.4269912669736 5 21.4269912669736 1.1
"580" "ARKUT2" "Cyperaceae" 3250 31.4794579697434 5 19.5156383434711 1.1
"581" "ARKUT2" "Cyperaceae" 3750 30.0940120888549 5 15.4521308386898 1.1
"582" "ARKUT2" "Cyperaceae" 4250 37.7329974952244 7 21.1161147147123 1.1
"583" "ARKUT2" "Cyperaceae" 4750 37.9634471456281 7 10.150934507595 1.1
"584" "ARKUT2" "Cyperaceae" 5250 16.4384782914499 6 8.47407268076968 1.1
"585" "ARKUT2" "Cyperaceae" 5750 31.9860979679936 5 16.8405860639527 1.1
"586" "ARKUT2" "Cyperaceae" 6250 23.4707169581119 5 15.6952979994902 1.1
"587" "ARKUT2" "Cyperaceae" 6750 19.979920094771 5 17.8611381641412 1.1
"588" "ARKUT2" "Cyperaceae" 7250 7.89509787442817 6 5.52373466641635 1.1
"589" "ARKUT2" "Cyperaceae" 7750 48.9347613369932 6 15.3295321511179 1.2
"591" "ARKUT2" "Fagus" 1250 274.953713877613 3 103.97986256122 2
"592" "ARKUT2" "Fagus" 1750 210.101130857556 3 39.86361591612 2
"593" "ARKUT2" "Fagus" 2250 130.66747821958 4 46.723984324624 1
"594" "ARKUT2" "Fagus" 2750 211.426938063198 5 100.733004922578 2
"595" "ARKUT2" "Fagus" 3250 482.095680868944 5 144.714436331415 3
"596" "ARKUT2" "Fagus" 3750 362.326332938816 5 65.8559961722877 2
"597" "ARKUT2" "Fagus" 4250 513.364992099022 7 117.35512365773 3
"598" "ARKUT2" "Fagus" 4750 619.171118618912 7 70.3869730112242 3
"599" "ARKUT2" "Fagus" 5250 431.646502171302 6 61.6299902840737 3
"600" "ARKUT2" "Fagus" 5750 541.909860649729 5 52.1135851540209 3
"601" "ARKUT2" "Fagus" 6250 579.006806115454 5 92.9467197966039 3
"602" "ARKUT2" "Fagus" 6750 309.291571880021 5 39.5801376572925 2
"603" "ARKUT2" "Fagus" 7250 420.00896600022 6 62.5260457457928 3
"604" "ARKUT2" "Fagus" 7750 440.112343418929 6 130.555315814251 3
"605" "ARKUT2" "Fagus" 8250 241.711229946524 1 0 2
"606" "ARKUT2" "Fraxinus" 1250 145.619248629266 3 12.3558213699227 2
"607" "ARKUT2" "Fraxinus" 1750 197.275951412283 3 50.5824437148152 2
"608" "ARKUT2" "Fraxinus" 2250 153.39786431743 4 77.0148300650039 2
"609" "ARKUT2" "Fraxinus" 2750 220.482200656669 5 46.7534428535333 2
"610" "ARKUT2" "Fraxinus" 3250 217.671697247141 5 105.412347534111 2
"611" "ARKUT2" "Fraxinus" 3750 139.599257566337 5 35.7641408741323 2
"612" "ARKUT2" "Fraxinus" 4250 202.936299670965 7 47.7191296160608 2
"613" "ARKUT2" "Fraxinus" 4750 180.832665778878 7 33.5144230780179 2
"614" "ARKUT2" "Fraxinus" 5250 116.761841419938 6 31.611351709824 2
"615" "ARKUT2" "Fraxinus" 5750 256.272784644187 5 50.3823104812114 2
"616" "ARKUT2" "Fraxinus" 6250 192.239097904592 5 39.9595836598666 2
"617" "ARKUT2" "Fraxinus" 6750 219.67962939123 5 112.758007864397 2
"618" "ARKUT2" "Fraxinus" 7250 141.330268397854 6 25.8212054213457 2
"619" "ARKUT2" "Fraxinus" 7750 226.063643966183 6 36.1570890203568 2
"620" "ARKUT2" "Fraxinus" 8250 138.120702826585 1 0 2
"622" "ARKUT2" "Juniperus" 1750 47.1545563611707 3 47.1545563611707 1.3
"623" "ARKUT2" "Juniperus" 2250 31.0648935546302 4 31.0648935546302 1.2
"625" "ARKUT2" "Juniperus" 3250 27.0595857242492 5 14.1962072199348 1.2
"627" "ARKUT2" "Juniperus" 4250 24.8712024576902 7 16.6389162978258 1.2
"628" "ARKUT2" "Juniperus" 4750 4.63342627521731 7 4.63342627521731 1.1
"629" "ARKUT2" "Juniperus" 5250 2.57698573855043 6 2.57698573855043 1.1
"631" "ARKUT2" "Juniperus" 6250 7.86178107606678 5 7.86178107606678 1.1
"633" "ARKUT2" "Juniperus" 7250 2.42294291074778 6 2.42294291074778 1.1
"634" "ARKUT2" "Juniperus" 7750 13.4989467586019 6 9.07300455015887 1.1
"636" "ARKUT2" "Picea" 1250 5.86960541707443 3 5.86960541707443 1.1
"638" "ARKUT2" "Picea" 2250 8.37722550707469 4 5.85839475828937 1.1
"640" "ARKUT2" "Picea" 3250 24.4214045160838 5 12.5575429062659 1.2
"641" "ARKUT2" "Picea" 3750 10.0822978421071 5 7.14762852662285 1.2
"642" "ARKUT2" "Picea" 4250 24.8069987432069 7 14.3824709384553 1.2
"643" "ARKUT2" "Picea" 4750 13.3596806475656 7 5.54576235637918 1.2
"644" "ARKUT2" "Picea" 5250 5.60320637091123 6 3.5515103917196 1.1
"645" "ARKUT2" "Picea" 5750 8.21826151041464 5 8.21826151041464 1.1
"646" "ARKUT2" "Picea" 6250 7.86178107606678 5 7.86178107606678 1.1
"647" "ARKUT2" "Picea" 6750 5.28067816992568 5 5.28067816992568 1.1
"648" "ARKUT2" "Picea" 7250 8.01660251645767 6 5.12028233363487 1.1
"649" "ARKUT2" "Picea" 7750 2.91058952316558 6 2.91058952316558 1.1
"651" "ARKUT2" "Pinus" 1250 93.9231989652419 3 59.8330434863498 1.1
"652" "ARKUT2" "Pinus" 1750 253.883070334506 3 94.8475769374686 1.1
"653" "ARKUT2" "Pinus" 2250 136.710184442531 4 79.2596593835229 1.1
"654" "ARKUT2" "Pinus" 2750 156.410070685899 5 56.1600640118452 1.1
"655" "ARKUT2" "Pinus" 3250 119.987051481373 5 32.1743564450772 1.1
"656" "ARKUT2" "Pinus" 3750 57.3243845187952 5 16.1438120461357 1.1
"657" "ARKUT2" "Pinus" 4250 102.800501436082 7 40.718930697897 1.1
"658" "ARKUT2" "Pinus" 4750 92.2380496136678 7 17.0766443800403 1.1
"659" "ARKUT2" "Pinus" 5250 92.9677049199977 6 19.7132028974005 1.1
"660" "ARKUT2" "Pinus" 5750 72.9903781268235 5 21.1112871946497 1.1
"661" "ARKUT2" "Pinus" 6250 52.3685699072937 5 7.17271149369619 1.1
"662" "ARKUT2" "Pinus" 6750 124.244934838829 5 42.7350611958226 1.1
"663" "ARKUT2" "Pinus" 7250 125.701532317933 6 26.2769267770435 1.1
"664" "ARKUT2" "Pinus" 7750 198.493397921677 6 32.1478782791713 1.1
"665" "ARKUT2" "Pinus" 8250 51.7952635599694 1 0 1.1
"666" "ARKUT2" "Poaceae" 1250 485.538724735015 3 101.995064058816 2
"667" "ARKUT2" "Poaceae" 1750 875.145838401351 3 145.448762675851 2
"668" "ARKUT2" "Poaceae" 2250 777.887726038182 4 303.180798349072 2
"670" "ARKUT2" "Poaceae" 3250 443.161404274985 5 75.3204208915717 2
"671" "ARKUT2" "Poaceae" 3750 642.439278681841 5 76.8155338784024 2
"672" "ARKUT2" "Poaceae" 4250 604.305214361116 7 149.260591938021 2
"673" "ARKUT2" "Poaceae" 4750 353.835259082967 7 96.6271020740356 1
"674" "ARKUT2" "Poaceae" 5250 385.235936141759 6 82.8875952400458 2
"675" "ARKUT2" "Poaceae" 5750 599.773960635619 5 96.0124772975857 2
"676" "ARKUT2" "Poaceae" 6250 680.92073701951 5 56.973282439376 2
"677" "ARKUT2" "Poaceae" 6750 362.262464143821 5 57.370434246381 1
"678" "ARKUT2" "Poaceae" 7250 631.136199673676 6 88.2827163949795 2
"679" "ARKUT2" "Poaceae" 7750 666.011478167239 6 98.4470474691396 2
"680" "ARKUT2" "Poaceae" 8250 621.543162719633 1 0 2
"681" "ARKUT2" "Quercus" 1250 1633.06938721291 3 526.81883027915 3
"682" "ARKUT2" "Quercus" 1750 3317.32914584183 3 914.242553046508 4
"683" "ARKUT2" "Quercus" 2250 2346.66532568277 4 748.401001003127 4
"684" "ARKUT2" "Quercus" 2750 3006.62836285936 5 157.531923851073 4
"685" "ARKUT2" "Quercus" 3250 3722.9829010964 5 702.783149340944 4
"686" "ARKUT2" "Quercus" 3750 2479.70619508639 5 574.302482623301 4
"687" "ARKUT2" "Quercus" 4250 3123.0350317453 7 440.796891318847 4
"688" "ARKUT2" "Quercus" 4750 4204.66643696816 7 639.459662792059 5
"689" "ARKUT2" "Quercus" 5250 2680.23949677245 6 377.846900085844 4
"690" "ARKUT2" "Quercus" 5750 3008.21665940357 5 198.724257297541 4
"691" "ARKUT2" "Quercus" 6250 3173.58298987477 5 350.727868485992 4
"692" "ARKUT2" "Quercus" 6750 2670.3095320006 5 389.603118326629 4
"693" "ARKUT2" "Quercus" 7250 3001.95595584616 6 259.315000497111 4
"694" "ARKUT2" "Quercus" 7750 3375.89021682769 6 621.437028516234 4
"695" "ARKUT2" "Quercus" 8250 3297.63177998472 1 0 4
"696" "ARKUT2" "Tilia" 1250 31.0081175063629 3 22.7781454705815 1
"697" "ARKUT2" "Tilia" 1750 60.5598556670488 3 39.4082104771394 2
"698" "ARKUT2" "Tilia" 2250 12.0852301148493 4 9.42314013284042 1
"699" "ARKUT2" "Tilia" 2750 49.9963129562716 5 49.9963129562716 2
"700" "ARKUT2" "Tilia" 3250 10.3352083047515 5 10.3352083047515 1
"701" "ARKUT2" "Tilia" 3750 65.1232651093101 5 12.8145198648241 2
"702" "ARKUT2" "Tilia" 4250 115.835321156004 7 23.6464328461349 2
"703" "ARKUT2" "Tilia" 4750 62.5877401767647 7 15.9172462642229 2
"704" "ARKUT2" "Tilia" 5250 54.2181608206602 6 17.5547552067604 2
"705" "ARKUT2" "Tilia" 5750 79.50019239893 5 28.3387793159459 2
"706" "ARKUT2" "Tilia" 6250 53.190287073369 5 20.2221873354843 2
"707" "ARKUT2" "Tilia" 6750 84.0973092174882 5 24.1112003975502 2
"708" "ARKUT2" "Tilia" 7250 98.8411142451615 6 31.004236023647 2
"709" "ARKUT2" "Tilia" 7750 77.6421159131484 6 16.7735951270578 2
"710" "ARKUT2" "Tilia" 8250 155.385790679908 1 0 3
"711" "ARKUT2" "total_concetration" 1250 4038.91966100953 3 881.883982329176 1
"712" "ARKUT2" "total_concetration" 1750 6284.73565116088 3 1034.66519526916 2
"713" "ARKUT2" "total_concetration" 2250 5788.00344570534 4 2250.35250416301 2
"714" "ARKUT2" "total_concetration" 2750 5333.04618675339 5 797.574928729228 2
"715" "ARKUT2" "total_concetration" 3250 6263.41567473717 5 1075.28169448229 2
"716" "ARKUT2" "total_concetration" 3750 4417.61882914671 5 940.120227170595 1
"717" "ARKUT2" "total_concetration" 4250 5859.87192926884 7 915.979186332042 2
"718" "ARKUT2" "total_concetration" 4750 7557.34461366146 7 1188.03037406319 2
"719" "ARKUT2" "total_concetration" 5250 5635.43686871491 6 768.448799616902 2
"720" "ARKUT2" "total_concetration" 5750 6427.29994811003 5 284.964747498947 2
"721" "ARKUT2" "total_concetration" 6250 6788.93860994388 5 853.393874160201 2
"722" "ARKUT2" "total_concetration" 6750 5268.51899313031 5 643.293654365087 2
"723" "ARKUT2" "total_concetration" 7250 5215.82041604241 6 513.494302165731 2
"724" "ARKUT2" "total_concetration" 7750 5652.52372876548 6 1033.47011882405 2
"725" "ARKUT2" "total_concetration" 8250 5231.32161955691 1 0 2
"726" "BACHALP" "Abies" 200 62.5546141367486 61 6.47314204873741 1
"727" "BACHALP" "Abies" 750 102.2761218878 5 18.4321955739469 2
"728" "BACHALP" "Abies" 1250 298.663268138299 4 115.955180547633 3
"729" "BACHALP" "Abies" 1750 326.556187789108 3 97.4507990322221 3
"730" "BACHALP" "Abies" 2250 347.685916329594 4 50.8081374656778 3
"731" "BACHALP" "Abies" 2750 295.772619351234 2 51.056483096636 3
"732" "BACHALP" "Abies" 3250 269.817613295116 2 76.3741924711975 3
"733" "BACHALP" "Abies" 3750 418.824641348133 2 262.234733651867 3
"734" "BACHALP" "Abies" 4250 282.006352695361 2 47.638197067672 3
"735" "BACHALP" "Abies" 4750 453.388049309901 2 127.447023758993 3
"736" "BACHALP" "Abies" 5250 379.397176631931 2 28.2511750164215 3
"737" "BACHALP" "Abies" 5750 545.135278660438 5 91.9566363309996 4
"738" "BACHALP" "Abies" 6250 590.301693611416 9 23.6211682787002 4
"739" "BACHALP" "Abies" 6750 692.948801302606 8 50.2957977483026 4
"740" "BACHALP" "Abies" 7250 780.698894069763 9 67.7991217687987 5
"741" "BACHALP" "Abies" 7750 635.424168059976 5 106.187539195404 4
"742" "BACHALP" "Abies" 8250 301.280939940249 2 52.585352224355 3
"743" "BACHALP" "Abies" 8750 91.2921547815981 2 73.866920697735 2
"745" "BACHALP" "Abies" 9750 27.3825107032134 2 27.3825107032134 1
"746" "BACHALP" "Abies" 10250 11.4093794596722 2 11.4093794596722 1
"748" "BACHALP" "Alnus" 200 163.82691052845 61 11.1393541804643 1.4
"749" "BACHALP" "Alnus" 750 94.6107767770356 5 30.169659007214 1.3
"750" "BACHALP" "Alnus" 1250 186.803157349696 4 66.5856495480485 1.4
"751" "BACHALP" "Alnus" 1750 209.671523668219 3 65.4166252849356 1.5
"752" "BACHALP" "Alnus" 2250 216.845000284891 4 53.9140513791134 1.5
"753" "BACHALP" "Alnus" 2750 232.25426333891 2 156.614730314762 1.5
"754" "BACHALP" "Alnus" 3250 195.742090304801 2 82.900094824182 1.5
"755" "BACHALP" "Alnus" 3750 174.521549313752 2 129.781575686248 1.4
"756" "BACHALP" "Alnus" 4250 303.493026462742 2 217.558036065923 1.6
"758" "BACHALP" "Alnus" 5250 173.55404370646 2 167.559215005749 1.4
"759" "BACHALP" "Alnus" 5750 152.36358090195 5 20.0311504932881 1.4
"760" "BACHALP" "Alnus" 6250 150.138176909796 9 13.8890156653984 1.4
"761" "BACHALP" "Alnus" 6750 135.565228394722 8 17.7328155162375 1.4
"762" "BACHALP" "Alnus" 7250 141.113237289632 9 23.8428815900571 1.4
"763" "BACHALP" "Alnus" 7750 145.806938033054 5 14.3414011661919 1.4
"764" "BACHALP" "Alnus" 8250 112.262961359182 2 9.0519594778395 1.3
"765" "BACHALP" "Alnus" 8750 79.5766454582244 2 77.2504612965436 1.3
"766" "BACHALP" "Alnus" 9250 66.5547135147549 1 0 1.2
"767" "BACHALP" "Alnus" 9750 159.462856448125 2 18.523463122762 1.4
"768" "BACHALP" "Alnus" 10250 206.685297134832 2 10.092912598941 1.5
"769" "BACHALP" "Alnus" 10750 89.4981651057898 2 81.6425267892942 1.3
"770" "BACHALP" "Betula" 200 29.0172977332486 61 3.40185962710639 1.1
"771" "BACHALP" "Betula" 750 40.2385549772347 5 19.3966217514601 1.1
"772" "BACHALP" "Betula" 1250 37.5050995953865 4 17.504709102317 1.1
"773" "BACHALP" "Betula" 1750 58.4423320604446 3 16.1016516083428 1.1
"774" "BACHALP" "Betula" 2250 40.5728734553537 4 18.277385291999 1.1
"775" "BACHALP" "Betula" 2750 86.1123603915815 2 50.5172860272764 1.1
"776" "BACHALP" "Betula" 3250 41.6431728303264 2 17.4627452273367 1.1
"777" "BACHALP" "Betula" 3750 12.837809203438 2 1.65281579656195 1.1
"778" "BACHALP" "Betula" 4250 39.713357315195 2 24.0888136066824 1.1
"779" "BACHALP" "Betula" 4750 109.676219618916 2 11.8939119536432 1.1
"780" "BACHALP" "Betula" 5250 28.0792716086062 2 22.0844429078951 1.1
"781" "BACHALP" "Betula" 5750 19.3635880978601 5 5.54936225548189 1.1
"782" "BACHALP" "Betula" 6250 17.5649316238685 9 5.57315286134193 1.1
"783" "BACHALP" "Betula" 6750 21.643328362284 8 5.29415633462705 1.1
"784" "BACHALP" "Betula" 7250 38.2573270907114 9 4.87932063092256 1.1
"785" "BACHALP" "Betula" 7750 44.7228624199538 5 8.41382416639209 1.1
"786" "BACHALP" "Betula" 8250 55.7115444151553 2 25.3828142058999 1.1
"787" "BACHALP" "Betula" 8750 33.9834358892815 2 27.0048834042393 1.1
"788" "BACHALP" "Betula" 9250 46.5882994603284 1 0 1.1
"789" "BACHALP" "Betula" 9750 79.0602882558464 2 24.2952668494196 1.1
"790" "BACHALP" "Betula" 10250 106.633815719244 2 3.9494005821945 1.1
"791" "BACHALP" "Betula" 10750 33.176043961629 2 9.609129012142 1.1
"792" "BACHALP" "Corylus" 200 162.080815931735 61 12.309810357927 2
"793" "BACHALP" "Corylus" 750 138.710729310594 5 50.9963879727171 2
"794" "BACHALP" "Corylus" 1250 127.364868702366 4 68.382665546678 2
"795" "BACHALP" "Corylus" 1750 221.615808112464 3 71.7211838350123 2
"796" "BACHALP" "Corylus" 2250 141.617915208113 4 80.394257156838 2
"797" "BACHALP" "Corylus" 2750 143.532982463975 2 45.6465279621359 2
"798" "BACHALP" "Corylus" 3250 218.196497703778 2 15.54763579179 2
